RBD;NOM_COM_RBD;lon;lat
3876;PINTO;NA;NA
3877;PINTO;-71,9573853;-36,7613356
3880;PINTO;-113,5280466;31,3257852
3882;PINTO;-71,7173555;-36,8171362
3883;PINTO;-84,1799675;39,7393000
3884;PINTO;-66,1018493;18,2560337
3885;PINTO;-71,8888812;-36,7050565
3886;SAN IGNACIO;-72,0312015;-36,7989299
3887;SAN IGNACIO;-72,0916847;-36,8808257
3888;SAN IGNACIO;-72,0838626;-36,6134969
3890;SAN IGNACIO;-71,9613665;-36,8153293
3891;SAN IGNACIO;-72,0465606;-36,8755015
3894;SAN IGNACIO;-106,0717486;28,6278104
3897;SAN IGNACIO;-2,9616114;43,2827387
3898;SAN IGNACIO;-117,1111943;32,4567064
3899;SAN IGNACIO;NA;NA
3900;SAN IGNACIO;NA;NA
3903;SAN IGNACIO;-71,8947849;-36,8183993
3904;SAN IGNACIO;-110,9189847;31,3565073
3906;SAN IGNACIO;-72,1446350;-36,8637184
3907;SAN IGNACIO;-72,0318945;-36,8001016
3909;EL CARMEN;-72,0313237;-36,8988021
3910;EL CARMEN;-72,0304596;-36,8995754
3912;EL CARMEN;-99,1624182;19,3520154
3913;EL CARMEN;-71,9298998;-36,8970827
3914;EL CARMEN;-106,1203279;28,6705281
3916;EL CARMEN;-115,4564014;32,6674199
3917;EL CARMEN;-71,7829657;-36,8282765
3918;EL CARMEN;-71,7857125;-36,9531992
3920;EL CARMEN;-99,5122323;27,4946250
3921;EL CARMEN;-71,8096941;-36,9382819
3922;EL CARMEN;-71,9223622;-36,9725259
3924;EL CARMEN;-100,2882510;20,5742570
3926;EL CARMEN;-117,0515283;32,3429278
3927;EL CARMEN;-101,4312872;26,9228036
3930;EL CARMEN;NA;NA
3931;EL CARMEN;NA;NA
3932;EL CARMEN;-87,9537498;43,0121126
3934;EL CARMEN;-106,3522369;31,5865240
3935;EL CARMEN;-71,8017211;-36,8594355
3937;EL CARMEN;-71,8046721;-36,8514417
3938;YUNGAY;-72,0320740;-37,1172038
3940;YUNGAY;-72,0105379;-37,1241741
3941;YUNGAY;-72,1827337;-37,1360942
3944;YUNGAY;-72,0091138;-37,1254929
3945;YUNGAY;-72,1338007;-37,1036035
3947;YUNGAY;-72,1338007;-37,1036035
3948;YUNGAY;-72,1338007;-37,1036035
3949;YUNGAY;-72,0714435;-37,1606385
3952;YUNGAY;-71,8048861;-37,0979996
3955;YUNGAY;-72,0320740;-37,1172038
3957;YUNGAY;-71,8800165;-37,1273112
3958;YUNGAY;-72,0103564;-37,1259959
3959;YUNGAY;-84,1799675;39,7393000
3960;YUNGAY;-72,0130460;-37,1218602
3961;PEMUCO;-72,1003692;-36,9680906
3962;PEMUCO;-72,0995687;-36,9759884
3964;PEMUCO;-72,0995687;-36,9759884
3965;PEMUCO;-72,0123331;-37,0133231
3966;PEMUCO;-71,7867470;-39,2668183
3967;PEMUCO;-72,0997883;-36,9759651
3968;PEMUCO;-72,0995687;-36,9759884
3970;PEMUCO;-72,0997883;-36,9759651
3971;PEMUCO;-72,0995687;-36,9759884
3972;PEMUCO;-72,3170321;-36,8978881
3974;PEMUCO;-72,0997883;-36,9759651
3975;PEMUCO;-72,1508394;-37,0414171
3976;BULNES;-72,2966651;-36,7379905
3977;BULNES;-72,2990508;-36,7429786
3978;BULNES;-72,2879535;-36,7486641
3979;BULNES;-72,2999830;-36,7451952
3980;BULNES;-72,3278869;-36,8198688
3981;BULNES;-72,3278869;-36,8198688
3982;BULNES;-72,4001541;-36,7516968
3983;BULNES;-72,2093163;-36,7869662
3984;BULNES;-72,1515630;-36,8033290
3988;BULNES;-101,3411744;20,6457373
3989;BULNES;-72,1576912;-36,7790802
3991;BULNES;-72,1576912;-36,7790802
3992;BULNES;-72,2371560;-36,8433572
3995;BULNES;-72,2453413;-36,8836118
3997;BULNES;-72,2437778;-36,8100000
3998;QUILLON;-72,4750256;-36,7510991
3999;QUILLON;-72,4746865;-36,7464541
4000;QUILLON;-72,4754506;-36,7528038
4001;QUILLON;-72,4286623;-36,8932422
4002;QUILLON;-72,4308490;-36,8323738
4003;QUILLON;-72,4312141;-36,8325925
4005;QUILLON;-72,5306622;-36,7467424
4006;QUILLON;-72,3842416;-36,9067911
4016;QUILLON;-72,4196561;-36,7573942
4017;RANQUIL;-72,6001028;-36,7005070
4019;QUILLON;-72,4560725;-36,7403393
4022;CABRERO;-72,3985599;-37,0329862
4025;RANQUIL;-72,5390456;-36,6057270
4026;RANQUIL;-72,4558948;-36,6569470
4027;RANQUIL;-72,5336192;-36,6318478
4029;RANQUIL;-72,6042708;-36,6231484
4030;RANQUIL;-72,5947094;-36,6522821
4032;PORTEZUELO;-72,4292715;-36,5274055
4034;PORTEZUELO;-72,5464079;-36,5464821
4037;PORTEZUELO;-72,4910536;-36,5259934
4039;PORTEZUELO;-111,6274745;35,2022592
4040;PORTEZUELO;-72,4282133;-36,5267723
4043;PORTEZUELO;-72,4284131;-36,5268866
4046;PORTEZUELO;-77,0403808;38,8928441
4048;COELEMU;-72,7028632;-36,4921883
4049;COELEMU;-72,7019385;-36,4922689
4050;COELEMU;-72,6996353;-36,4878464
4051;COELEMU;-72,7619234;-36,5786328
4052;COELEMU;-72,6948802;-36,5752438
4054;COELEMU;-72,6161075;-36,5422081
4058;COELEMU;-72,7028632;-36,4921883
4059;COELEMU;-72,8663295;-36,4247228
4061;RANQUIL;-72,5336192;-36,6318478
4062;COELEMU;-72,8508221;-36,4021165
4064;COELEMU;-72,7892896;-36,4113101
4067;COELEMU;-72,7973678;-36,4956634
4068;COELEMU;-72,7011958;-36,4946449
4070;TREGUACO;-72,6869738;-36,4699124
4071;TREGUACO;-72,6707890;-36,4327313
4073;TREGUACO;-72,6691093;-36,4314814
4074;TREGUACO;-72,8508090;-36,3755470
4076;TREGUACO;-72,6110301;-36,4709841
4077;TREGUACO;-72,7028632;-36,4921883
4079;TREGUACO;-72,8508090;-36,3755470
4081;TREGUACO;-72,6707890;-36,4327313
4084;COBQUECURA;-72,7913334;-36,1323868
4085;COBQUECURA;-72,8067350;-36,1691200
4087;COBQUECURA;-72,7767912;-36,0738807
4088;COBQUECURA;-72,7880675;-36,1303192
4089;COBQUECURA;-72,7942010;-36,2107650
4090;COBQUECURA;-72,8007150;-36,2717510
4091;COBQUECURA;-72,7416097;-36,2589946
4092;COBQUECURA;-72,7880675;-36,1303192
4093;COBQUECURA;-72,7880675;-36,1303192
4094;COBQUECURA;-72,8067350;-36,1691200
4095;COBQUECURA;NA;NA
4096;COBQUECURA;-72,7880675;-36,1303192
4097;COBQUECURA;-72,7767912;-36,0738807
4100;COBQUECURA;-72,8508090;-36,3755470
4101;COBQUECURA;-72,7767912;-36,0738807
4102;QUIRIHUE;-72,5415299;-36,2806824
4103;QUIRIHUE;-72,5428842;-36,2848885
4104;QUIRIHUE;-72,5407821;-36,2820109
4106;QUIRIHUE;-72,5428842;-36,2848885
4107;QUIRIHUE;-72,6770011;-36,1704987
4112;QUIRIHUE;-72,6043289;-36,3632480
4116;QUIRIHUE;-72,6043289;-36,3632480
4124;NINHUE;-72,4000416;-36,3981800
4125;NINHUE;-72,4000416;-36,3981800
4128;NINHUE;-72,4741867;-36,3714405
4130;NINHUE;-72,4000416;-36,3981800
4131;NINHUE;-72,4000000;-36,4000000
4133;NINHUE;-72,5147989;-36,4155841
4134;NINHUE;-72,3208670;-36,2760280
4139;NINHUE;-72,4859647;-36,4058947
4140;SAN NICOLAS;-72,2185107;-36,5043280
4141;SAN NICOLAS;-72,0856677;-36,5413912
4142;SAN CARLOS;-110,9420948;27,9171613
4146;SAN NICOLAS;-100,2718243;25,6379746
4148;SAN NICOLAS;-100,2458899;25,7391418
4150;SAN NICOLAS;NA;NA
4154;SAN NICOLAS;-72,3575169;-36,4606419
4155;SAN NICOLAS;-72,1196233;-36,5115037
4158;SAN NICOLAS;-72,0989169;-36,5045442
4160;LOS ANGELES;-72,3681655;-37,4657246
4162;LOS ANGELES;-72,3462250;-37,4726610
4163;LOS ANGELES;-72,3441696;-37,4722366
4164;LOS ANGELES;-72,3521917;-37,4730789
4165;LOS ANGELES;-72,3650889;-37,4696935
4166;LOS ANGELES;-72,3649809;-37,4687307
4168;LOS ANGELES;-72,3514486;-37,4823527
4169;LOS ANGELES;-72,3532232;-37,4741599
4171;LOS ANGELES;-72,3570651;-37,4623254
4172;LOS ANGELES;-72,3558610;-37,4671350
4173;LOS ANGELES;-72,3577957;-37,4737365
4174;LOS ANGELES;-72,3298055;-37,4436343
4175;LOS ANGELES;-118,2510021;34,0095718
4176;LOS ANGELES;-72,3475453;-37,4724638
4177;LOS ANGELES;-72,3424156;-37,4545205
4179;LOS ANGELES;-72,3614215;-37,4689058
4180;LOS ANGELES;-72,3272912;-37,4922911
4181;LOS ANGELES;-72,3425450;-37,4617995
4183;LOS ANGELES;-72,3470710;-37,4872519
4185;LOS ANGELES;-72,3651808;-37,4632118
4186;LOS ANGELES;-72,3557153;-37,4824185
4188;LOS ANGELES;-72,3454778;-37,4668597
4189;LOS ANGELES;-72,3678873;-37,4700156
4190;LOS ANGELES;-60,6983199;-31,6509373
4191;LOS ANGELES;-72,3424156;-37,4545205
4193;LOS ANGELES;-72,1839403;-37,2628018
4194;LOS ANGELES;-75,7506114;39,6779504
4195;LOS ANGELES;-72,1794424;-37,5639744
4197;LOS ANGELES;-72,4056564;-37,4998281
4199;LOS ANGELES;-72,5004760;-37,5197490
4200;LOS ANGELES;-72,5000731;-37,4677244
4201;LOS ANGELES;-72,2760835;-37,5946935
4202;LOS ANGELES;-72,3425450;-37,4617995
4204;LOS ANGELES;-72,6197662;-37,3975791
4205;LOS ANGELES;-72,3462250;-37,4726610
4207;LOS ANGELES;-118,2991838;34,1599723
4210;LOS ANGELES;-72,5410952;-37,3046976
4212;LOS ANGELES;-72,3715429;-37,4608688
4216;LOS ANGELES;-72,3425450;-37,4617995
4221;LOS ANGELES;-72,1805805;-37,3898823
4228;LOS ANGELES;-116,5963713;31,8667427
4231;LOS ANGELES;-118,3281933;34,0986543
4235;LOS ANGELES;-72,3594408;-37,4757831
4241;LOS ANGELES;-72,2016691;-37,5264546
4254;LAJA;-72,4864274;-37,3498871
4255;LOS ANGELES;-110,9620153;31,3056366
4258;LOS ANGELES;-118,2156277;34,0416455
4259;LOS ANGELES;-72,3632911;-37,4604965
4262;LOS ANGELES;-72,3495837;-37,4773458
4263;LOS ANGELES;-72,3393342;-37,4644426
4266;LOS ANGELES;-72,3551710;-37,4693789
4268;LOS ANGELES;-72,3306672;-37,4427167
4269;LOS ANGELES;-72,3501685;-37,4732044
4270;LOS ANGELES;-72,3604734;-37,4763599
4271;LOS ANGELES;-87,6841479;41,7523154
4272;LOS ANGELES;-72,3451202;-37,4561981
4275;LOS ANGELES;-72,3461499;-37,4691441
4277;LOS ANGELES;-118,2837892;34,0451989
4280;LOS ANGELES;-72,3723859;-37,3594388
4281;LOS ANGELES;-72,3651808;-37,4632118
4285;LOS ANGELES;-72,3523458;-37,4769774
4286;LOS ANGELES;-72,3284388;-37,4722925
4287;LOS ANGELES;-72,2776389;-37,4563056
4288;CABRERO;-72,4367253;-37,0844039
4289;CABRERO;-72,3978365;-37,0340375
4290;CABRERO;-72,3233200;-37,1021970
4292;CABRERO;-72,3834154;-37,2155546
4295;CABRERO;-72,3507036;-37,1512984
4297;CABRERO;-72,4056999;-37,0351873
4298;CABRERO;-72,3472814;-37,1470515
4299;CABRERO;-72,3543568;-37,2040813
4300;CABRERO;-72,4025290;-36,9937930
4302;CABRERO;-72,2754160;-37,0286520
4303;CABRERO;-72,4460551;-36,9895054
4304;CABRERO;-72,4052864;-37,0367025
4305;CABRERO;-72,4435765;-37,0933898
4306;CABRERO;-72,4052864;-37,0367025
4307;CABRERO;-72,4056999;-37,0351873
4308;CABRERO;-72,4381122;-37,0869713
4309;TUCAPEL;-71,9424343;-37,2409972
4310;TUCAPEL;-71,9465178;-37,2904922
4311;TUCAPEL;-71,9424343;-37,2409972
4312;TUCAPEL;-84,1799675;39,7393000
4314;TUCAPEL;-71,8571010;-37,2132988
4316;TUCAPEL;-70,2950403;-18,4799516
4317;TUCAPEL;-71,8571010;-37,2132988
4320;TUCAPEL;-71,9465178;-37,2904922
4321;TUCAPEL;-71,9100955;-37,3249567
4322;TUCAPEL;-71,9499036;-37,2951038
4323;TUCAPEL;-71,9465178;-37,2904922
4324;ANTUCO;-71,6782794;-37,3320649
4327;ANTUCO;-71,3513191;-37,4098916
4328;ANTUCO;-71,6786761;-37,3317020
4330;ANTUCO;-71,7416230;-37,3293910
4331;QUILLECO;-71,9811724;-37,4677871
4333;QUILLECO;-72,0116882;-37,4024124
4334;QUILLECO;-71,9773941;-37,4036941
4335;QUILLECO;-72,4223776;-37,9528258
4337;QUILLECO;-71,8570185;-37,4169368
4338;QUILLECO;-71,8176026;-37,4856066
4339;QUILLECO;-71,8570185;-37,4169368
4340;QUILLECO;-71,9802300;-37,4702520
4341;QUILLECO;-72,0476355;-37,4969794
4342;QUILLECO;-71,9782653;-37,4679498
4345;QUILLECO;-72,0783337;-37,5102732
4347;QUILLECO;-71,9554425;-37,3859777
4348;QUILLECO;-72,1444998;-37,5594546
4350;QUILLECO;-71,9811724;-37,4677871
4352;SANTA BARBARA;-72,0249512;-37,6691182
4353;SANTA BARBARA;-72,0328054;-37,6656935
4354;ALTO BIOBIO;-71,6369686;-37,8799915
4355;SANTA BARBARA;-71,7724966;-37,6413823
4356;SANTA BARBARA;-119,6963193;34,4213257
4357;SANTA BARBARA;-71,9107700;-37,5558497
4358;SANTA BARBARA;-71,8647577;-37,6623345
4359;SANTA BARBARA;-119,7278260;34,4236309
4361;SANTA BARBARA;-119,6772776;34,4168023
4365;SANTA BARBARA;-119,6965837;34,4280868
4368;SANTA BARBARA;-71,7843580;-37,7414270
4372;SANTA BARBARA;-71,7134158;-37,6521555
4374;ALTO BIOBIO;-71,6369686;-37,8799915
4375;ALTO BIOBIO;-71,3540792;-38,0651960
4379;ALTO BIOBIO;-71,6700268;-37,8546932
4382;SANTA BARBARA;-88,2362384;14,9187804
4383;SANTA BARBARA;-119,6973208;34,4059205
4384;ALTO BIOBIO;-71,4685571;-38,0218820
4386;ALTO BIOBIO;-72,3385663;-37,4423329
4387;LOS ANGELES;-72,2158492;-37,5467149
4389;ALTO BIOBIO;-71,2115876;-37,7782269
4391;SANTA BARBARA;-0,4780289;38,3489719
4392;QUILACO;-72,0007821;-37,6845031
4393;QUILACO;-72,0008845;-37,6843099
4395;QUILACO;-71,8452778;-37,7838889
4396;QUILACO;-72,0008845;-37,6843099
4397;QUILACO;-72,1508394;-37,0414171
4398;QUILACO;-72,0007821;-37,6845031
4402;QUILACO;-72,0008845;-37,6843099
4403;MULCHEN;-72,2429697;-37,7191591
4404;MULCHEN;-72,2450766;-37,7190373
4405;MULCHEN;-72,2453413;-37,7179544
4406;MULCHEN;-72,2412872;-37,7223605
4407;MULCHEN;-72,2501221;-37,7202802
4408;MULCHEN;-72,2347583;-37,7191381
4409;MULCHEN;-72,2331189;-37,7241195
4410;MULCHEN;-72,2409835;-37,7126886
4412;MULCHEN;-72,2374343;-37,7178812
4414;MULCHEN;-72,3870860;-37,5971262
4417;MULCHEN;-72,4082245;-37,6553350
4419;MULCHEN;-72,2412872;-37,7223605
4421;MULCHEN;-72,2412872;-37,7223605
4426;MULCHEN;-72,2409835;-37,7126886
4432;MULCHEN;-72,2412872;-37,7223605
4433;MULCHEN;-72,4368965;-37,6887070
4435;MULCHEN;-72,2409835;-37,7126886
4436;MULCHEN;-72,7073446;-37,7648427
4437;MULCHEN;-72,4582375;-37,7089068
4441;MULCHEN;-72,2409835;-37,7126886
4443;MULCHEN;-72,2376910;-37,7224720
4445;MULCHEN;-72,2409835;-37,7126886
4446;NEGRETE;-72,5311172;-37,5841208
4447;NEGRETE;-72,5323042;-37,5835078
4448;NEGRETE;-72,5974004;-37,5538679
4449;NEGRETE;-72,5489499;-37,6222411
4451;NACIMIENTO;-72,6720131;-37,5068450
4452;NACIMIENTO;-72,6721017;-37,5013618
4453;NACIMIENTO;-72,6794975;-37,4958254
4454;NACIMIENTO;-72,6804061;-37,5028056
4455;NACIMIENTO;-72,6597065;-37,5082170
4456;NACIMIENTO;-75,7506114;39,6779504
4459;NACIMIENTO;-72,6840168;-37,4924617
4460;NACIMIENTO;-109,9696481;27,4992691
4462;NACIMIENTO;-100,6088788;25,8057663
4466;NACIMIENTO;NA;NA
4467;NACIMIENTO;-122,1329277;47,6083668
4469;NACIMIENTO;-71,3603724;-34,5952831
4470;NACIMIENTO;-72,6764932;-37,3712404
4471;NACIMIENTO;-66,9775631;10,3483864
4472;NACIMIENTO;-72,9106842;-37,4129450
4474;NACIMIENTO;-72,6764932;-37,3712404
4476;NACIMIENTO;NA;NA
4478;NACIMIENTO;-72,6840168;-37,4924617
4479;NACIMIENTO;-72,6764932;-37,3712404
4480;NACIMIENTO;NA;NA
4481;LAJA;-72,7155509;-37,2795615
4482;LAJA;-72,7022919;-37,2802235
4483;LAJA;-72,7130697;-37,2786338
4484;LAJA;-72,3651808;-37,4632118
4485;LAJA;-84,1799675;39,7393000
4486;LAJA;-103,1223640;20,5793925
4495;LAJA;NA;NA
4496;LAJA;-84,1799675;39,7393000
4497;LAJA;-98,2969760;26,0886198
4499;LAJA;-72,7091183;-37,2825293
4500;SAN ROSENDO;-72,7225294;-37,2617660
4502;SAN ROSENDO;-72,6692830;-37,2044091
4503;SAN ROSENDO;-72,6692830;-37,2044091
4505;YUMBEL;-72,5665440;-37,0966320
4506;YUMBEL;-72,5605010;-37,1008415
4507;YUMBEL;-72,5388260;-37,1426746
4509;YUMBEL;-72,6221555;-37,1974161
4510;YUMBEL;-72,5335487;-37,0514709
4512;YUMBEL;-72,4344485;-37,2078457
4513;YUMBEL;-72,5580456;-37,0940261
4514;YUMBEL;-72,6221555;-37,1974161
4517;YUMBEL;-72,5560652;-37,0990471
4527;YUMBEL;-72,6049215;-37,1510102
4530;YUMBEL;-72,5640525;-37,1004933
4531;CONCEPCION;-73,0734465;-36,8093888
4533;CONCEPCION;-73,0481558;-36,8325163
4534;CONCEPCION;-73,0494341;-36,8298042
4535;CONCEPCION;-73,0095734;-36,8217126
4536;CONCEPCION;-73,0565083;-36,8238255
4544;CONCEPCION;-73,1461486;-36,8502311
4548;CONCEPCION;-73,0483159;-36,8309132
4551;CONCEPCION;-67,0382886;18,0988246
4553;CONCEPCION;-73,0506046;-36,8300022
4554;CONCEPCION;-73,0439098;-36,8172847
4555;CONCEPCION;-73,0468139;-36,8314552
4557;CONCEPCION;-73,0495348;-36,8319641
4558;CONCEPCION;-73,0565384;-36,8116702
4559;CONCEPCION;-73,0774910;-36,8115886
4560;CHIGUAYANTE;-73,0308350;-36,9230871
4561;CONCEPCION;-73,0542227;-36,8223636
4562;SAN PEDRO DE LA PAZ;-73,1111717;-36,8395186
4563;CONCEPCION;-73,0511532;-36,8467878
4564;CONCEPCION;-73,0369598;-36,8233488
4565;CONCEPCION;-73,0335601;-36,8127109
4569;CONCEPCION;-73,0368760;-36,8015850
4571;CHIGUAYANTE;-73,0274515;-36,9205422
4572;CONCEPCION;-73,0528543;-36,8200805
4574;CONCEPCION;-73,0364381;-36,8240023
4575;CHIGUAYANTE;-73,0254988;-36,9128256
4576;CHIGUAYANTE;-73,0280346;-36,9304079
4577;CONCEPCION;-73,0413134;-36,8163164
4578;SAN PEDRO DE LA PAZ;-73,1034713;-36,8409038
4579;CONCEPCION;-73,0149620;-36,8200470
4581;CONCEPCION;-73,0630953;-36,8283242
4582;CONCEPCION;-73,0760506;-36,8116895
4584;CHIGUAYANTE;-73,0216213;-36,9222894
4585;CONCEPCION;-73,0547870;-36,8139400
4586;CHIGUAYANTE;-73,0164986;-36,9401554
4588;CONCEPCION;-73,0463408;-36,8191812
4589;CONCEPCION;-73,0046530;-36,8348370
4591;CHIGUAYANTE;-73,0159312;-36,9557985
4592;CONCEPCION;-73,0447748;-36,8021258
4593;SAN PEDRO DE LA PAZ;-73,1269396;-36,8264168
4594;SAN PEDRO DE LA PAZ;-73,1003555;-36,8464073
4595;SAN PEDRO DE LA PAZ;-73,1167167;-36,8339052
4597;CHIGUAYANTE;-73,0269298;-36,9301193
4603;CONCEPCION;-73,0230225;-36,8223267
4609;CONCEPCION;-72,9936298;-36,8273715
4611;SAN PEDRO DE LA PAZ;-73,0924461;-36,8412879
4612;CONCEPCION;-73,0392900;-36,8351780
4613;CONCEPCION;-73,0074800;-36,8331855
4614;CONCEPCION;-72,9212088;-36,8314298
4615;SAN PEDRO DE LA PAZ;-73,1376712;-36,8354975
4616;SAN PEDRO DE LA PAZ;-73,1447532;-36,8409793
4617;SAN PEDRO DE LA PAZ;-73,1377921;-36,8776599
4622;CONCEPCION;-72,9676117;-36,8020030
4626;SAN PEDRO DE LA PAZ;-73,1401411;-36,8478197
4627;CHIGUAYANTE;-73,0252867;-36,9259598
4628;CHIGUAYANTE;-73,0280358;-36,9182357
4629;SAN PEDRO DE LA PAZ;-73,1244123;-36,8297739
4630;CONCEPCION;-73,0556489;-36,8260634
4631;CHIGUAYANTE;-73,0242723;-36,9327113
4633;CHIGUAYANTE;-73,0272882;-36,9124624
4635;CONCEPCION;-73,0672030;-36,8071320
4636;CONCEPCION;-73,0514877;-36,8160530
4639;CONCEPCION;-73,0503369;-36,8522135
4641;SAN PEDRO DE LA PAZ;-73,1304930;-36,8479290
4644;SAN PEDRO DE LA PAZ;-73,1219212;-36,8273665
4645;CONCEPCION;-73,0343485;-36,8148313
4646;CONCEPCION;-73,0428133;-36,7894676
4647;CONCEPCION;-73,0573818;-36,8368625
4648;CONCEPCION;-73,0565112;-36,8162161
4649;SAN PEDRO DE LA PAZ;-73,0979884;-36,8448330
4650;SAN PEDRO DE LA PAZ;-73,1219981;-36,8308307
4655;CONCEPCION;-73,0562957;-36,8278120
4656;SAN PEDRO DE LA PAZ;-73,1141991;-36,8320096
4658;CHIGUAYANTE;-73,0194155;-36,9365539
4659;CONCEPCION;-73,0398714;-36,8224006
4660;CONCEPCION;-73,0592115;-36,8353548
4662;SAN PEDRO DE LA PAZ;-73,1203051;-36,8394697
4663;CONCEPCION;-73,0601300;-36,8218300
4664;CONCEPCION;-73,0388179;-36,8158934
4665;CONCEPCION;-73,0376398;-36,8185332
4666;CONCEPCION;-73,0736507;-36,8124829
4667;CHIGUAYANTE;-73,0297240;-36,9223776
4669;CONCEPCION;-73,0446075;-36,8276159
4670;CONCEPCION;-73,0375730;-36,7989851
4672;CONCEPCION;-73,0455516;-36,8061829
4675;SAN PEDRO DE LA PAZ;-73,1422329;-36,8450078
4677;SAN PEDRO DE LA PAZ;-73,1345676;-36,8864418
4679;CONCEPCION;-73,0513190;-36,7842270
4680;CONCEPCION;-73,0596602;-36,8237639
4686;CONCEPCION;-73,0451656;-36,8313723
4687;SAN PEDRO DE LA PAZ;-73,0934202;-36,8521190
4688;CONCEPCION;-73,0457535;-36,8305911
4689;CHIGUAYANTE;-73,0283158;-36,9025000
4691;CHIGUAYANTE;-73,0268526;-36,9035777
4694;SAN PEDRO DE LA PAZ;-73,1056395;-36,8624085
4698;CONCEPCION;-73,0466468;-36,7785589
4700;HUALPEN;-73,1022978;-36,7817750
4702;TALCAHUANO;-73,1088698;-36,7183391
4703;TALCAHUANO;-73,1051755;-36,7508129
4706;HUALPEN;-73,0953000;-36,7903000
4707;TALCAHUANO;-73,0915775;-36,7466938
4708;TALCAHUANO;-73,0905530;-36,7463444
4709;TALCAHUANO;-73,1092523;-36,7213349
4711;TALCAHUANO;-73,0894960;-36,7761177
4712;TALCAHUANO;-73,0849472;-36,7765236
4713;HUALPEN;-73,0978748;-36,7846120
4714;HUALPEN;-73,0985217;-36,7845465
4715;HUALPEN;-73,0899074;-36,7940936
4717;HUALPEN;-73,1090605;-36,7815410
4719;HUALPEN;-73,1157558;-36,7858141
4720;TALCAHUANO;-73,0949999;-36,7785128
4722;HUALPEN;-73,1042275;-36,7896483
4723;TALCAHUANO;-73,1161192;-36,7140645
4724;TALCAHUANO;-73,1161896;-36,7141973
4725;TALCAHUANO;-73,0942150;-36,7601930
4726;TALCAHUANO;-73,1031708;-36,7421931
4727;TALCAHUANO;-73,1030310;-36,7432627
4728;TALCAHUANO;-73,0927193;-36,7556030
4730;HUALPEN;-73,0928033;-36,7912915
4731;HUALPEN;-73,1001697;-36,7879208
4732;TALCAHUANO;-73,0878710;-36,7525640
4733;TALCAHUANO;-73,1123050;-36,7206424
4734;TALCAHUANO;-73,1118600;-36,7338600
4736;TALCAHUANO;-73,1157300;-36,6907360
4737;HUALPEN;-73,0938676;-36,7970505
4740;HUALPEN;-73,1114401;-36,7823366
4742;TALCAHUANO;-73,1086507;-36,7239655
4744;TALCAHUANO;-73,1182636;-36,7109790
4746;TALCAHUANO;-73,1238965;-36,7153760
4747;TALCAHUANO;-73,0861839;-36,7594782
4748;TALCAHUANO;-73,1246994;-36,7176977
4750;TALCAHUANO;-73,0936394;-36,7397755
4753;TALCAHUANO;-73,1031708;-36,7421931
4754;TALCAHUANO;-73,1302233;-36,7149969
4758;TALCAHUANO;-70,6254866;-33,4434471
4760;HUALPEN;-73,1068728;-36,7871599
4762;TALCAHUANO;-73,1097359;-36,7465739
4767;HUALPEN;-73,0917560;-36,7997521
4772;HUALPEN;-73,0909035;-36,7913480
4774;HUALPEN;-73,0981796;-36,7799272
4777;TALCAHUANO;-73,0881776;-36,7723701
4778;TALCAHUANO;-73,1017400;-36,7382970
4779;TALCAHUANO;-73,1099446;-36,7204027
4781;TALCAHUANO;-73,0872020;-36,7480110
4782;HUALPEN;-73,0973447;-36,7845760
4785;TALCAHUANO;-73,0934250;-36,7496560
4786;HUALPEN;-73,1060719;-36,7799665
4790;HUALPEN;-73,1106341;-36,7869349
4791;HUALPEN;-73,1133040;-36,7888380
4792;TALCAHUANO;-73,1192060;-36,7224657
4796;TALCAHUANO;-73,0894960;-36,7761177
4798;HUALPEN;-73,0850043;-36,8004693
4805;PENCO;-73,0003649;-36,7386203
4806;PENCO;-73,0000657;-36,7421402
4807;PENCO;-72,9937511;-36,7380473
4808;PENCO;-72,9911828;-36,7429130
4809;PENCO;-72,9909396;-36,7254696
4810;PENCO;-72,9898367;-36,7289366
4811;PENCO;-72,9768482;-36,7132212
4812;PENCO;-73,0134923;-36,7676798
4813;PENCO;-72,9762165;-36,7210573
4814;PENCO;-84,1799675;39,7393000
4817;PENCO;-72,9049410;-36,7230800
4818;PENCO;-71,6535163;42,1066292
4820;PENCO;-0,2121629;51,6554245
4822;PENCO;-72,9981329;-36,7408202
4824;TOME;-72,9554700;-36,6108100
4825;TOME;-72,9564428;-36,6139702
4829;TOME;-72,9559723;-36,6138204
4830;TOME;-72,9534231;-36,6158075
4831;TOME;-72,9524438;-36,6367288
4832;TOME;-72,9594430;-36,6097168
4834;TOME;-72,9357070;-36,5479971
4835;TOME;-72,9604430;-36,6154228
4836;TOME;-72,9533300;-36,6261200
4837;TOME;-72,7947604;-36,6297437
4838;TOME;-72,9512170;-36,6199175
4839;TOME;-72,9712011;-36,6015285
4840;TOME;-72,9461865;-36,6219371
4841;TOME;-72,9455783;-36,6096063
4842;TOME;-72,9559723;-36,6138204
4843;TOME;-72,9404397;-36,6135468
4844;TOME;-72,8669409;-36,5552919
4845;TOME;-72,9617527;-36,6732350
4848;TOME;-72,8431109;-36,6402405
4851;TOME;-72,9077243;-36,4820432
4852;TOME;-72,9591978;-36,5386689
4854;TOME;-70,1269853;18,4891329
4855;TOME;-84,1799675;39,7393000
4858;TOME;-72,8924734;-36,6683641
4859;TOME;-71,6295384;-35,7720490
4860;TOME;-72,9590497;-36,5562776
4861;TOME;-98,6165398;29,5518999
