RBD;NOM_RBD
3384;ESCUELA RAMBERTO CARRERA MARTINEZ
3385;ESCUELA PARTICULAR NRO 9 LOS CERRILLOS
3387;LICEO FEDERICO HEISE MARTI
3389;ESCUELA SANTIAGO URRUTIA BENAVENTE
3390;ESCUELA LUIS ARMANDO GOMEZ MUNOZ
3393;ESCUELA ARRAU MENDEZ
3395;ESCUELA NIDER ORREGO QUEVEDO
3396;ESCUELA JUANITA ZUNIGA FUENTES
3398;ESCUELA JOSE MATTA CALLEJON
3400;COLEGIO ALBERTO MOLINA CASTILLO
3401;ESCUELA EL LIBERTADOR
3402;ESCUELA FRANCISCO PEREZ LAVIN
3403;ESCUELA MANUEL MEJIAS MILLAR
3404;ESCUELA IGNACIO URRUTIA DE LA SOTTA
3405;ESCUELA ARMANDO GUZMAN MORALES
3406;ESCUELA CARLOS ZINIGA FUENTES
3408;ESCUELA FRANCISCO MAUREIRA
3411;ESC.HORACIO VILLABLANCA HERNANDEZ
3413;ESCUELA VILLA REINA
3415;ESCUELA PERQUILAUQUEN SANTA MARIA
3417;ESCUELA SOLANO CASTILLO TAPIA
3418;ESCUELA RAFAEL RETAMAL LOPEZ
3419;ESCUELA EL CIENAGO
3420;ESCUELA UNICAVEN
3421;ESCUELA JUAN BULNES ALDUNATE
3429;ESCUELA LA FORTUNA
3430;INSTITUTO PARRAL
3431;COLEGIO SAN JOSE
3432;COLEGIO PARTICULAR PROVIDENCIA
3433;COLEGIO CONCEPCION  DE PARRAL
3434;LICEO GUILLERMO MARIN LARRAIN
3435;ESCUELA MANUEL MONTT
3436;ESCUELA COPIHUE
3437;ESCUELA RAMON BARROS LUCO
3439;ESCUELA SAN ISIDRO
3440;ESCUELA GERTRUDIS ALARCON ARCE
3442;COLEGIO AJIAL
3443;COLEGIO ROBINSON CABRERA BELTRAN
3444;ESCUELA AMANDA BENAVENTE D.
3445;ESCUELA ROMERAL
3447;ESCUELA SANTA ADRIANA
3448;ESCUELA SANTA ISABEL
3449;ESCUELA SAN RAMON
3450;ESCUELA SANTA DELFINA
3451;ESCUELA SAN NICOLAS
3452;ESCUELA PATRICIO LARRAIN VALENZUELA
3453;ESCUELA SANTA CECILIA
3454;ESCUELA LOS ROBLES
3457;ESCUELA MANTUL
3458;ESCUELA MARIA IGNACIA MENA MONROY
3459;ESCUELA LA CAPILLA
3460;COLEGIO POLIVALENTE LAS CAMELIAS
3461;LICEO FRANCISCO ANTONIO ENCINA ARMANET
3462;ESCUELA TIMOTEO ARAYA ALEGRIA
3463;ESCUELA MALAQUIAS CONCHA ORTIZ
3464;ESCUELA HERNAN LOBOS ARIAS
3465;ESCUELA ALCALDE SERAFIN GUTIERREZ F.
3466;ESCUELA ALCALDE ORLANDO RODRIGUEZ DEL C.
3467;ESCUELA ALCALDE MANUEL SALVADOR DEL C.
3468;ESCUELA ASCENCIO ASTORQUIZA ZABALA
3470;ESCUELA TRINIDAD ALCAINO TAPIA
3471;ESCUELA PROFESOR RAMON LEIVA NARVAEZ
3475;ESCUELA JOSE PALMA FERNANDEZ
3478;ESCUELA AGRICOLA SAGRADOS CORAZONES
3479;LICEO MANUEL MONTT
3480;ESCUELA JOSE MANUEL BALMACEDA
3481;ESCUELA MANUEL DE SALAS
3482;ESCUELA JUSTA NARVAEZ
3483;ESCUELA GERONIMO LAGOS LISBOA
3488;ESCUELA IRENE MORALES
3489;ESCUELA JORGE GONZALEZ BASTIAS
3490;ESCUELA JULIO MONTT SALAMANCA
3491;ESCUELA JUAN DE DIOS ALDEA
3492;ESCUELA BERNARDO OHIGGINS
3494;ESCUELA MANUEL RODRIGUEZ
3495;ESCUELA PEDRO LAGOS
3497;ESCUELA JOSE MIGUEL CARRERA
3502;ADELAIDA RIQUELME MESA
3506;ESCUELA INES DE SUAREZ
3513;ESCUELA IGNACIO SERRANO
3515;ESCUELA RAMON CARNICER
3517;ESCUELA CANDELARIA PEREZ
3518;ESCUELA MARIANO EGANA
3520;ESCUELA MARIANO LATORRE
3523;ESCUELA CARLOS CONDELL
3524;ESCUELA MANUEL BULNES
3526;ESCUELA AURELIO MEZA RIVERA
3527;ESCUELA CAMILA MATTA VIAL
3530;COLEGIO PARTICULAR SAN JOSE
3531;INSTITUTO REGIONAL DEL MAULE
3532;COLEGIO PARTICULAR PIAGET
3533;LICEO SAGRADOS CORAZONES
3535;ESCUELA MARIANO LATORRE
3538;LICEO ANTONIO VARAS
3539;LICEO CLAUDINA URRUTIA DE LAVIN
3540;LICEO POLITECNICO PEDRO AGUIRRE CERDA
3541;ESCUELA ANIBAL PINTO
3544;COLEGIO BLANCO ENCALADA
3545;ESCUELA ARTISTICA BARRIO ESTACION
3546;ESCUELA INDEPENDENCIA
3548;ESCUELA ROSITA OHIGGINS
3549;ESCUELA PORONGO
3550;ESCUELA PURISIMA CONCEPCION DE POCILLAS
3551;ESCUELA LOS CONQUISTADORES
3552;ESCUELA ADOLFO QUIROZ HERNANDEZ
3554;ESCUELA CLORINDO ALVEAR
3555;ESCUELA OCTAVIO PALMA PEREZ
3564;ESCUELA HECTOR SILVESTRE PAIVA MANRIQUEZ
3566;ESCUELA CARLOS RODRIGUEZ URRUTIA
3568;ESCUELA GUSTAVO ILUFI ILUFI
3569;ESCUELA JAVIERA CARRERA
3573;ESCUELA PEDRO DE VALDIVIA
3579;ESCUELA RINCON DE PILEN
3580;ESCUELA PEDERNALES
3582;ESCUELA PADRE HURTADO
3583;ESCUELA MARIA GONZALEZ VERA
3586;ESCUELA CHORRILLOS
3588;ESCUELA ESTER URRUTIA DE RUIZ
3594;ESCUELA MARIA RUIZ MARTINEZ
3596;ESCUELA LA CAPILLA DE PILEN ALTO
3599;ESCUELA MIXTA ATENEA
3601;ESCUELA LA  PATAGUA
3602;ESCUELA EL TROZO
3604;ESCUELA CABRERIA
3608;LICEO INMACULADA CONCEPCION
3609;LICEO PELLUHUE
3610;ESCUELA GLADYS CANALES PAREDES
3611;ESCUELA  BLANCA BUSTOS CASTILLO
3612;ESCUELA SAN ALFONSO CANELILLO
3614;ESCUELA JOSE RIVAS HERNANDEZ
3615;ESCUELA ESCRITORA MARCELA PAZ
3616;ESCUELA BENITO MANCILLA PEREZ
3618;LICEO FEDERICO ALBERT FAUPP
3619;ESCUELA LOS HEROES
3621;ESCUELA SAN AMBROSIO
3622;ESCUELA PAHUIL
3623;ESCUELA CARRERAS CORTAS
3624;ESCUELA LOS PEUMOS
3625;ESCUELA GABRIELA MISTRAL
3626;ESCUELA RELOCA
3629;ESCUELA EL SAUCE
3630;ESCUELA RICARDO SALGADO
3631;ESCUELA EMA VASQUEZ GUTIERREZ
3632;ESCUELA ANTONIETA LEON VERDUGO
3633;ESCUELA QUINIPATO
3635;ESCUELA SANTA ROSA
3636;ESCUELA LOANCO
3637;ESCUELA EL PORVENIR
3638;LICEO BICENTENARIO MARTA BRUNET C�RAVES
3639;LICEO NARCISO TONDREAU
3640;INSTITUTO SUPERIOR DE COMERCIO PROFESOR FERNANDO P�REZ BECERRA
3641;INSTITUTO INDUSTRIAL SUPERIOR DE CHILL�N
3642;INSTITUTO T�CNICO MABEL CONDEMAR�N GRIMBERG
3643;LICEO MARTIN RUIZ DE GAMBOA
3644;ESCUELA NUEVA ESPERANZA
3645;LICEO VIDA NUEVA
3653;ESCUELA BASICA DIEGO BARROS ARANA
3654;ESCUELA BASICA LOS HEROES
3656;LICEO POLIVALENTE JUAN PACHECO ALTAMIRANO
3657;LICEO LIBERTADOR BERNARDO O'HIGGINS RIQUELME
3658;ESCUELA REPUBLICA DE ISRAEL
3659;ESCUELA ARTURO MERINO BENITEZ
3660;ESCUELA GABRIELA MISTRAL
3662;ESCUELA REPUBLICA DE ITALIA
3663;ESCUELA REPUBLICA DE MEXICO
3664;ESCUELA BASICA EL TEJAR
3666;ESCUELA MARIA AMALIA SAAVEDRA MARTINEZ
3667;ESCUELA BASICA LA CASTILLA
3668;ESCUELA PALESTINA
3669;ESCUELA B�SICA ROSITA O�HIGGINS RIQUELME
3670;ESCUELA BASICA REYES DE ESPANA
3671;ESCUELA BASICA JUAN MADRID AZOLA
3672;ESC. BASICA ARTURO MUTIZABAL SOTOMAYOR
3673;ESCUELA BASICA QUILAMAPU
3674;ESCUELA REPUBLICA DE PORTUGAL
3675;ESCUELA BASICA JOSE MARIA CARO RODRIGUEZ
3677;ESCUELA BASICA LAS CANOAS
3678;ESCUELA 27 DE ABRIL
3681;ESCUELA BASICA CAPILLA COX
3683;ESCUELA BASICA RUCAPEQUEN
3685;ESCUELA BASICA QUINCHAMALI
3686;ESCUELA BASICA NEBUCO
3687;ESCUELA BASICA EL PEUMO
3691;ESCUELA PAUL HARRIS
3694;ESCUELA BASICA LLOLLINCO
3697;ESCUELA BASICA CONFLUENCIA
3698;ESCUELA BASICA QUILMO
3703;ESCUELA ANTONIO MACHADO
3704;ESCUELA BASICA COLLIGUAY
3707;ESCUELA LOS JARDINES DE LAUTARO
3709;ESCUELA BASICA LOS COLIGUES
3710;ESCUELA BASICA PUENTE EL ALA
3711;COLEGIO DE LA PURISIMA CONCEPCION
3713;COLEGIO SEMINARIO PADRE ALBERTO HURTADO
3714;ESCUELA PARTICULAR ADVENTISTA
3716;ESCUELA BASICA PARTICULAR EL LIBERTADOR
3717;ESCUELA PARTICULAR HISPANO AMERICANO
3718;INSTITUTO SANTA MARIA
3719;COLEGIO COYAM
3720;DEUTSCHE SCHULE CHILLAN
3723;COLEGIO DARIO SALAS
3724;COLEGIO SAN VICENTE DE PAUL
3726;COLEGIO CRISTIANO HOREB
3728;COLEGIO SAN BUENAVENTURA
3730;COLEGIO SAGRADO CORAZ�N DE JES�S
3731;COLEGIO SAN VALENTIN
3733;COLEGIO GABRIELA MISTRAL
3734;COLEGIO COMEWEALTH SCHOOL
3735;COLEGIO CHILLAN
3739;LICEO AGR�COLA DE CHILL�N A-8
3740;ESCUELA GENERAL DOMINGO URRUTIA
3741;CENTRO EDUCACI�N INTEGRAL ADULTOS CLAUDIO MATTE P�REZ
3742;LICEO POLITECNICO CAP. IGNACIO CARRERA P
3743;LICEO DIEGO PORTALES PALAZUELOS
3744;ESCUELA GENERAL JOS� MIGUEL CARRERA VERDUGO
3745;ESCUELA GENERAL SOFANOR PARRA HERMOSILLA
3747;ESCUELA FRANCISCO MOYA CLEMENT
3749;ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRETE
3754;ESCUELA BULI
3755;ESCUELA NINQUIHUE
3757;ESCUELA AGUA BUENA
3758;ESCUELA EL CARBON
3759;ESCUELA CACHAPOAL
3760;ESCUELA RIBERA DE NUBLE
3762;ESCUELA MONTE BLANCO
3766;ESCUELA QUINQUEHUA
3768;ESCUELA LAS ARBOLEDAS
3776;ESCUELA QUILELTO
3781;ESCUELA MILLAUQUEN
3782;ESCUELA MANUEL ANTONIO CASTILLO VELASCO
3783;ESCUELAS LAS JUNTAS
3784;ESCUELA JUNQUILLO
3785;ESCUELA TRES ESQUINAS
3786;ESCUELA EL SAUCE
3791;ESCUELA EL TORREON
3795;INSTITUTO SANTA MARIA DE SAN CARLOS
3796;LICEO POLIVALENTE NUESTRA SE�ORA DE LA MERCED
3797;COLEGIO SAGRADO CORAZON DE JESUS
3798;ESCUELA SAN JORGE DE NIQUEN
3799;ESCUELA CHACAY
3800;LICEO TIUQUILEMU
3801;ESCUELA NIQUEN
3802;LICEO SAN GREGORIO
3804;ESCUELA ZEMITA
3807;ESCUELA BELEN
3808;ESCUELA LA GLORIA
3814;ESCUELA LAS ROSAS
3815;ESCUELA PUERTAS DE VIRGUIN
3818;ESCUELA COLVINDO
3820;ESCUELA BULI-CASERIO
3823;LICEO JORGE ALESSANDRI RODRIGUEZ
3828;ESCUELA BASICA LOS COIGUES
3829;ESCUELA BASICA EL CARACOL
3831;ESCUELA BASICA PASO ANCHO
3832;ESCUELA BASICA FABIAN DE LA FUENTE
3833;ESCUELA BASICA TRABUNCURA
3835;ESCUELA BRITANICA GUILLERMINA DRAKE WOOD
3836;ESCUELA DOMITILA URREJOLA MENCHACA
3837;ESCUELA ENRIQUE GRAF REYES
3838;ESCUELA BASICA TANILVORO
3839;ESCUELA TALQUIPEN
3840;ESCUELA BASICA NIBLINTO
3841;ESCUELA GUARDIA MARINA ERNESTO RIQUELME
3842;ESCUELA HEROES DE IQUIQUE
3843;ESCUELA PORVENIR DE CATO
3846;ESCUELA B�SICA EMBALSE COIHUECO
3849;ESCUELA CAMILO HENRIQUEZ
3850;ESCUELA JUAN JOSE SAN MARTIN
3851;ESCUELA HERN�N MERINO CORREA
3852;ESCUELA ANIBAL PINTO
3853;ESCUELA JULIO MONTT SALAMANCA
3854;ESCUELA CANCHA RAYADA
3855;ESCUELA GENERAL PEDRO LAGOS MARCHANT
3856;ESCUELA MANUEL MATUS HERMOSILLA
3857;ESCUELA BENJAMIN VICUNA MACKENNA
3859;ESCUELA SAN ANTONIO DE FRUTILLARES
3865;COLEGIO ADVENTISTA DE CHILE
3866;ESCUELA PARTICULAR LAS MARIPOSAS
3867;ESCUELA PARTIC.LOS ALTOS DE MIRAFLORES
3869;ESCUELA AGROECOL�GICAS LAS ISLAS
3870;ESCUELA PARTICULAR AMANECER
3871;LICEO POLIT�CNICO JOS� MANUEL PINTO ARIAS
3872;ESCUELA JOSE TOHA SOLDEVILLA
3874;ESCUELA JAVIER JARPA SOTOMAYOR
3876;ESCUELA HECTOR MANUEL ARIAS CORTES
3877;ESCUELA SANTA EDUVIGES
3880;ESCUELA LA MONTANA
3882;ESCUELA NIDO DE GOLONDRINAS
3883;ESCUELA BASICA JUAN JORGE
3884;ESCUELA SAN ALFONSO
3885;COLEGIO FRANCISCO DE ASIS
3886;LICEO MANUEL JESUS ORTIZ
3887;LICEO PUEBLO SECO
3888;COLEGIO POLITECNICO VICTOR JARA
3890;ESCUELA MAR�A LUISA ESPINOZA RUIZ
3891;ESCUELA LAS QUILAS
3894;ESCUELA SANTA MARIA
3897;ESCUELA CALLE ALEGRE
3898;ESCUELA SANTA JUANA
3899;ESCUELA COLTON VARIANTE
3900;ESCUELA JOS� HUMBERTO BARRERA BARRERA
3903;ESCUELA MAYULERMO
3904;ESCUELA LOURDES
3906;ESCUELA SELVA NEGRA
3907;LICEO POLIT�CNICO MAR�A WARD
3909;LICEO POLIVALENTE JUVENAL HERN�NDEZ JAQUE
3910;ESCUELA VIRGEN DEL CARMEN
3912;ESCUELA DEL CARMEN SAN MART�N OT�ROLA
3913;ESCUELA NAVIDAD-TREHUALEMU
3914;ESCUELA BERNARDINO MUNOZ GONZALEZ
3916;ESCUELA CAPILLA NORTE
3917;ESCUELA VALLE DE ATACALCO
3918;ESCUELA LUIS TEODORO ORTEGA OYARCE
3920;ESCUELA SAN RICAEL
3921;ESCUELA LAS HORMIGAS
3922;ESCUELA MATA REDONDA
3924;ESCUELA VERGARA
3926;ESCUELA SAN JOSE SUR
3927;ESCUELA CHAMIZAL
3930;ESCUELA HUEMUL
3931;ESCUELA CARDEMIO FRANCO GUTIERREZ
3932;ESCUELA MAIPO
3934;ESCUELA SAN ISIDRO
3935;ESCUELA DE SAN VICENTE ALTO
3937;ESCUELA BALSA ZAPALLAR
3938;ESCUELA B�SICA ADULTOS YUNGAY
3940;LICEO DE YUNGAY
3941;LICEO CAMPANARIO
3944;ESCUELA EL AVELLANO
3945;ESCUELA LOS PUQUIOS
3947;ESCUELA PANGAL DEL LAJA
3948;ESCUELA SAN MIGUEL DE ITATA
3949;ESCUELA EL ROBLE
3952;ESCUELA SANTA IRMA
3955;ESCUELA BASICA RANCHILLOS
3957;ESCUELA LOS MAYOS
3958;ESCUELA LOS LAURELES
3959;ESCUELA PALLAHUALA
3960;COLEGIO DIVINA PASTORA
3961;LICEO POLIVALENTE TOM�S ARNALDO HERRERA VEGA
3962;ESCUELA BASICA EL CIPRES
3964;ESCUELA JOSE FRANCISCO ZAPATA DOMINGUEZ
3965;ESCUELA BASICA SANTA JULIA
3966;ESCUELA VILLA SAN PEDRO
3967;ESCUELA BASICA GENERAL CRUZ
3968;ESCUELA BASICA MONTE EL LEON
3970;ESCUELA BASICA CANELILLO
3971;ESCUELA JOS� REN� SALGADO
3972;ESCUELA ARTURO MATTE ALESSANDRI
3974;ESCUELA BASICA VALLE HERMOSO
3975;ESCUELA BASICA SALTO DE DANICALQUI
3976;LICEO MANUEL BULNES
3977;LICEO SANTA CRUZ DE LARQUI
3978;ESCUELA CELIA URRUTIA PRIETO
3979;LICEO POLIVALENTE ADULTOS DE ITATA
3980;ESCUELA BASICA PUEBLO SECO SANTA CLARA
3981;ESCUELA EL PALPAL DE SANTA CLARA
3982;ESCUELA BATALLA DEL ROBLE
3983;ESCUELA EVARISTA OGALDE ORTEGA
3984;ESCUELA CANTA RANA
3988;ESCUELA LAS CARMELITAS
3989;ESCUELA RINCONADA DE COLTON
3991;ESCUELA COLTON QUILLAY
3992;ESCUELA MILAHUE
3995;ESCUELA LOS TILOS JOS� ANDRADES V�SQUEZ
3997;ESCUELA EL CARACOL
3998;LICEO POLIVALENTE LUIS CRUZ MARTINEZ
3999;ESCUELA BASICA HEROES DEL ITATA
4000;ESCUELA B�SICA AMANDA CH�VEZ NAVARRETE
4001;ESCUELA PEDRO ENRIQUE TORRES SABELLE
4002;ESCUELA BASICA EL CASINO
4003;ESCUELA BASICA HUACAMALA
4005;ESCUELA B�SICA PUERTO LOS FRUTALES DE COYANCO
4006;ESCUELA BASICA LIUCURA BAJO
4016;ESCUELA BASICA PASO EL ROBLE
4017;ESCUELA BASICA MANUEL BAQUEDANO GONZALEZ
4019;ESCUELA B�SICA LAGUNA AVENDA�O
4022;ESCUELA QUINEL
4025;LICEO POLIVALENTE VIRGINIO ARIAS
4026;ESCUELA BASICA NUEVA ALDEA
4027;ESCUELA BASICA VEGAS DE CONCHA
4029;ESCUELA BASICA SAN IGNACIO DE PALOMARES
4030;ESCUELA BASICA BLANCA ROSA GUZMAN REYES
4032;LICEO NIBALDO SEPULVEDA FERNANDEZ
4034;ESCUELA LOMAS DE CHUDAL
4037;ESCUELA MEMBRILLAR
4039;ESCUELA SAN FRANCISCO DE ASIS
4040;ESCUELA CUCHA URREJOLA
4043;COLEGIO NUESTRA SE�ORA DEL CARMEN
4046;ESCUELA PARTICULAR INMACULADO CORAZ�N DE MAR�A
4048;ESCUELA VILLA JESUS DE COELEMU
4049;LICEO DOMINGO ORTIZ DE ROZAS
4050;ESCUELA MARIA TERESA MARCHANT CONTRERAS
4051;ESCUELA CLEMENTINA MAUREIRA ALMANZA
4052;ESCUELA GUARILIHUE ALTO
4054;ESCUELA MAGDALENA
4058;ESCUELA HUARO
4059;ESCUELA FELIPE CUBILLOS SIGAL
4061;ESCUELA BASICA AMERICA
4062;ESCUELA VEGAS DE ITATA
4064;ESCUELA MEIPO
4067;ESCUELA SANTA FILOMENA
4068;ESCUELA BUENA FE DE TUBUL
4070;ESCUELA BASICA MAITENCO
4071;ESCUELA B�SICA VALLE LONQU�N
4073;ESCUELA BASICA MONTE OLIMPO
4074;ESCUELA BASICA TAUCO
4076;ESCUELA BASICA MINAS DE LEUQUE
4077;ESCUELA BASICA VILLA DENECAN
4079;ESCUELA BASICA MATACO
4081;ESCUELA BASICA ANTIQUEREO
4084;LICEO POLIVALENTE DIEGO MISSENE BURGOS
4085;ESCUELA BASICA EL TOLLO
4087;ESCUELA BASICA BUCHUPUREO
4088;ESCUELA BASICA LA ANTENA
4089;ESCUELA BASICA LA ACHIRA
4090;ESCUELA BASICA COLMUYAO
4091;ESCUELA BASICA EL AVELLANAL
4092;ESCUELA BASICA LAS VERTIENTES
4093;ESCUELA BASICA LOS NEDANOS
4094;ESCUELA BASICA TAUCU
4095;ESCUELA B�SICA MONTA�A DE COPIHUES G 54-A
4096;ESCUELA BASICA QUILE
4097;ESCUELA BASICA LOS CORRALES
4100;ESCUELA BASICA MELA
4101;ESCUELA BASICA PULLAY
4102;LICEO POLIVALENTE CARLOS MONTANE  CASTRO
4103;ESCUELA GRUMETE CORTES
4104;ESCUELA NUEVA AMERICA
4106;ESCUELA BASICA HORIZONTE
4107;ESCUELA BASICA SANTA CAROLINA
4112;ESCUELA BASICA SANTA ELENA
4116;ESCUELA BASICA EL CONCUYO
4124;LICEO ARTURO PRAT CHACON
4125;ESCUELA ROSARIO CHACON BARRIOS
4128;ESCUELA BASICA DE RELOCA
4130;ESCUELA BASICA EL RINCON
4131;ESCUELA DOCTOR DAVID BENAVENTE SEP�LVEDA
4133;ESCUELA ALIPIA ACEVEDO
4134;ESCUELA BASICA TALHUAN
4139;ESCUELA PARTICULAR ADVENTISTA QUIRAO
4140;LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOL�S
4141;LICEO T�CNICO PUENTE �UBLE
4142;ESCUELA LA MERCED
4146;ESCUELA BASICA LA LOMA
4148;ESCUELA BASICA PENA SANTA ROSA
4150;ESCUELA BASICA PIEDRA LISA
4154;ESCUELA BASICA LAJUELAS
4155;ESCUELA BASICA DADINCO
4158;ESCUELA BASICA MONTELEON
4160;LICEO COMERCIAL CAMILO HENRIQUEZ
4162;LICEO COMERCIAL DIEGO PORTALES PALAZUELO
4163;LICEO LOS �NGELES A-59
4164;LICEO COEDUCACIONAL SANTA MAR�A DE LOS �NGELES
4165;LICEO INDUSTRIAL SAMUEL VIVANCO PARADA
4166;LICEO TECNICO JUANITA FERNANDEZ SOLAR
4168;ESCUELA GENERAL BERNARDO O HIGGINS
4169;ESCUELA ESPANA
4171;ESCUELA COLONIA ARABE
4172;ESCUELA GENERAL JOSE DE SAN MARTIN
4173;ESCUELA BLANCO ENCALADA
4174;ESCUELA HOGAR NIEVES VASQUEZ PALACIOS
4175;ESCUELA THOMAS JEFFERSON
4176;ESCUELA JOSE MANSO DE VELASCO
4177;ESCUELA CLARA REBOLLEDO DE GODOY
4179;ESCUELA PEDRO RUIZ ALDEA
4180;ESCUELA ARTURO ALESSANDRI PALMA
4181;ESCUELA BASICA REPUBLICA DE ISRAEL
4183;ESCUELA BASICA 21 DE MAYO
4185;ESCUELA ISLA DE LAJA
4186;ESCUELA BASICA REPUBLICA DE ALEMANIA
4188;ESCUELA REPUBLICA DE GRECIA
4189;ESCUELA BASICA 11 DE SEPTIEMBRE
4190;LICEO SANTA FE
4191;ESCUELA BASICA SANTA CLARA DE CHACAYAL
4193;ESCUELA BASICA LOS MOLINOS
4194;ESCUELA BASICA LA QUEBRADA
4195;LICEO AGROINDUSTRIAL LLANO BLANCO
4197;ESCUELA CORONEL GUILLERMO MARIN CARMONA
4199;ESCUELA BASICA LA AGUADA DE CUEL
4200;ESCUELA BASICA VIRQUENCO
4201;ESCUELA B�SICA HITILHUE
4202;ESCUELA BASICA LOS TRONCOS
4204;ESCUELA BASICA MILLANTU
4205;ESCUELA DIEGO PORTALES PALAZUELOS
4207;ESCUELA B�SICA LA RINCONADA DEL SALTO
4210;ESCUELA BASICA COYANCO
4212;ESCUELA BASICA LAS QUINTAS
4216;ESCUELA BASICA EL CHEQUEN
4221;ESCUELA BASICA LA CAPILLA
4228;ESCUELA BASICA LA MANCHA
4231;ESCUELA BASICA LA LEYENDA
4235;ESCUELA BASICA EL AMANECER DE DUQUECO
4241;ESCUELA TENIENTE IGNACIO SERRANO
4254;ESCUELA PUENTE PERALES
4255;ESCUELA BASICA EL NOGAL.
4258;ESCUELA SANTA MAR�A DE LOS �NGELES
4259;COLEGIO SAN NICOL�S
4262;COLEGIO PARTICULAR MARTA BRUNET
4263;COLEGIO SAN RAFAEL ARCANGEL
4266;COLEGIO LOS ANGELES
4268;ESCUELA PARTICULAR ADVENTISTA
4269;COLEGIO HISPANOAMERICANO
4270;LICEO PARTICULAR CARLOS CONDELL
4271;LICEO PARTICULAR SANTA RITA
4272;ESCUELA PARTICULAR DIEGO DE ALMAGRO
4275;ESCUELA PARTICULAR LA VICTORIA
4277;CENTRO EDUCACI�N ADVENTISTA LOS �NGELES
4280;ESCUELA PARTICULAR SAN JOS�
4281;ESCUELA PARTICULAR RURAL LOS COPIHUES
4285;LICEO ALEMAN DEL VERBO DIVINO
4286;COLEGIO ALEMAN LOS ANGELES
4287;LICEO AGR�COLA Y FORESTAL EL HUERT�N
4288;LICEO POLIT�CNICO GENERAL OSCAR BONILLA BRADANOV
4289;LICEO MANUEL AR�STIDES ZA�ARTU
4290;ESCUELA CHARRUA
4292;ESCUELA SALTO EL LAJA
4295;ESCUELA PILLANCO
4297;ESCUELA LAS OBRAS
4298;ESCUELA EL MANZANO
4299;ESCUELA EL PARAISO
4300;ESCUELA LOMAS DE ANGOL
4302;ESCUELA COLICHEU
4303;ESCUELA LOS CAULLES
4304;ESCUELA LOS LEONES
4305;HACIENDA MONTE �GUILA
4306;ESCUELA EL PROGRESO
4307;COLEGIO SAN JOSE
4308;COLEGIO ABEL INOSTROZA GUTIERREZ
4309;LICEO DE HUEPIL
4310;ESCUELA BASICA TUCAPEL
4311;ESCUELA LOS AVELLANOS
4312;ESCUELA ALEJANDRO PEREZ URBANO
4314;ESCUELA LAS HIJUELAS
4316;ESCUELA LA OBRA
4317;ESCUELA LOS AROMOS
4320;ESCUELA LAS ASTAS
4321;ESCUELA LOMAS DE TUCAPEL
4322;ESCUELA MANIHUAL
4323;ESCUELA LA COLONIA
4324;LICEO  DOCTOR V�CTOR R�OS RUIZ
4327;ESCUELA VOLCAN ANTUCO
4328;ESCUELA BASICA CERRO PILQUE
4330;ESCUELA OLGA RIOS DE PINOCHET
4331;LICEO FRANCISCO BASCUNAN GUERRERO
4333;LICEO ISABEL RIQUELME
4334;ESCUELA BASICA VILLA MERCEDES
4335;ESCUELA BASICA NUEVO AMANECER
4337;ESCUELA BASICA LA HOYADA
4338;ESCUELA BASICA CANICURA
4339;ESCUELA BASICA CENTINELA
4340;ESCUELA PROFESORA ALBERTINA S�NCHEZ VALENZUELA
4341;ESCUELA LAS ARENAS
4342;ESCUELA ERMINDA GOMEZ DE POLIC.
4345;ESCUELA BASICA RIO PARDO
4347;ESCUELA BLANCA ESTRELLA
4348;ESCUELA BASICA EL ESFUERZO
4350;ESCUELA PARTICULAR LAS AGUILAS
4352;ESCUELA B�SICA ENRIQUE BERNSTEIN CARABANTES
4353;LICEO CARDENAL ANTONIO SAMORE
4354;ESCUELA DE CONCENTRACI�N FRONTERIZA RALCO ALTO BIOB�O
4355;ESCUELA DE EDUCACI�N GENERAL B�SICA EL HUACHI
4356;ESCUELA LOS BOLDOS
4357;ESCUELA BASICA VILLACURA
4358;ESCUELA MARIANO PUGA VEGA
4359;ESCUELA BASICA MANIL
4361;ESCUELA BASICA CORCOVADO
4365;ESCUELA RINCONADA
4368;ESCUELA LOS NOTROS
4372;ESCUELA QUILLAILEO
4374;ESCUELA BASICA PITRIL
4375;ESCUELA RALCO LEPOY
4379;ESCUELA CALLAQUI
4382;COLEGIO SANTA BARBARA
4383;ESCUELA PARTICULAR AGUA SANTA
4384;ESCUELA PARTICULAR QUEPUCA RALCO
4386;ESCUELA PARTICULAR EDGARDO SOLAR ACU�A
4387;ESCUELA LAS PARCELAS
4389;ESCUELA PARTICULAR TRAPA TRAPA
4391;ESCUELA EL CASTILLO
4392;INSTITUTO VALLE DEL SOL QUILACO
4393;ESCUELA BASICA RUCALHUE
4395;ESCUELA BASICA CERRO EL PADRE
4396;ESCUELA BASICA CAMPAMENTO
4397;ESCUELA BASICA DANICALQUI
4398;ESCUELA BASICA DE BELLAVISTA
4402;ESCUELA BASICA LONCOPANGUE
4403;ESCUELA DE ADULTOS RIO SUR
4404;LICEO MIGUEL �NGEL CERDA LEIVA
4405;ESCUELA BLANCO ENCALADA
4406;ESCUELA BASICA MULCHEN
4407;ESCUELA IGNACIO VERDUGO CAVADA
4408;LICEO CRISOL
